feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,bag_label,instance_name,bag_name,bag_cnn_prediction,bag_cnn_probability
-3.139987,0.18780877,-1.8074598,1.2712928,-1.4143367,1.9055966,-5.0853467,0.7001401,0.16963442,1.2671343,1.5222353,3.515733,4.748113,-1.8170705,1.5446106,2.87821,3.6372073,0.9233484,-1.0557774,0.7372133,4.18702,0.72389895,4.6999035,-1.3629749,0.723031,1.8285658,-1.4340146,-3.9714835,-1.9246894,-0.46804693,-1.6204834,-0.12797438,0,CT-421_slide_14,CQ500-CT-421,1,0.828760002
-1.4773734,0.2676616,-0.8664514,0.47575283,-0.35471922,0.61412936,-2.5803673,0.35904866,0.20015442,0.42048278,0.5499603,1.6955383,2.3407156,-0.6311491,0.44606364,1.4272171,1.7405872,0.60459197,-0.3305015,0.41208586,2.0701113,0.16486661,2.3592043,-0.42538023,0.22331934,0.68156964,-0.50871766,-1.882857,-0.7000693,-0.2984039,-0.60267866,0.12643921,0,CT-421_slide_15,CQ500-CT-421,1,0.828760002
-0.30585375,-0.07430966,-0.11923736,0.26138997,-0.3398019,0.32775286,-0.44463697,0.14162797,0.031611733,0.3130814,0.13655943,0.25700435,0.41423485,-0.3553508,0.31746492,0.194678,0.28493997,0.1294365,-0.39086685,0.007035005,0.3034488,0.13707547,0.371529,-0.2629401,0.25364017,0.2727089,-0.12001689,-0.3464528,-0.23525374,-0.20336239,-0.16864298,-0.090518385,0,CT-421_slide_16,CQ500-CT-421,1,0.828760002
-1.7171361,-0.0915524,-1.0047966,0.6352268,-0.68402696,1.0157576,-2.4973752,0.19597587,-0.03534829,0.6284569,0.80259633,1.6997508,2.3464284,-0.97351307,0.8299936,1.5239116,1.8124106,0.3361234,-0.58753335,0.17810674,2.0733824,0.44815424,2.3775308,-0.6358683,0.26382348,0.931864,-0.77855664,-1.9021977,-1.0168952,-0.043591272,-0.92127734,-0.22605823,0,CT-421_slide_17,CQ500-CT-421,1,0.828760002
-6.42913,1.1324625,-3.870159,1.6913992,-0.71652144,1.7819693,-10.212158,0.98464227,0.46533492,1.0706424,1.3363311,7.1841197,9.197842,-1.6702709,1.2721702,6.245634,7.4356475,2.1327784,-0.63638324,1.3959053,8.986303,0.283694,9.69165,-1.0530028,0.4464143,1.8997535,-1.3549205,-7.3514857,-1.8894321,-0.5317113,-2.0807114,0.54150873,0,CT-421_slide_18,CQ500-CT-421,1,0.828760002
-1.7104958,0.08439103,-0.96589905,0.72530806,-0.78646314,1.111862,-2.8159263,0.25629056,0.002827676,0.6333805,0.8417663,1.8958972,2.5971243,-1.0106709,0.897777,1.5331076,1.9878843,0.41651914,-0.5393479,0.41614822,2.2405987,0.4486534,2.5711656,-0.7611895,0.30729297,1.0287963,-0.7929848,-2.1682374,-1.1259636,-0.18588035,-0.94103223,-0.1254182,0,CT-421_slide_19,CQ500-CT-421,1,0.828760002
-5.373162,0.73104876,-3.0703015,1.4926608,-1.1066287,1.9357345,-8.488153,0.8516798,0.485151,1.282348,1.8146973,5.886497,7.7231255,-1.8011911,1.4697498,5.0919065,6.11742,1.56422,-0.8730214,1.1866602,7.239523,0.68687046,7.8719897,-1.3133702,0.71555316,1.9746022,-1.7252125,-6.2889876,-2.3033414,-0.517164,-1.9778636,0.3057423,0,CT-421_slide_20,CQ500-CT-421,1,0.828760002
-2.0589511,-0.09700309,-1.200519,0.8162395,-0.9917176,1.281761,-2.9460316,0.35445288,0.001663635,0.91414624,0.9544526,2.1277857,2.8251622,-1.2017596,1.0905265,1.7832206,2.2503028,0.4448444,-0.87698674,0.22971185,2.4707818,0.5565599,2.7885382,-0.87387645,0.4902663,1.145278,-0.89103276,-2.362248,-1.2453228,-0.22897337,-1.0588012,-0.25201452,0,CT-421_slide_21,CQ500-CT-421,1,0.828760002
-3.2526479,0.12982965,-1.8823614,1.3611205,-1.541538,2.079435,-5.240087,0.66543067,0.06133195,1.2777071,1.6184468,3.6419137,4.919658,-1.9479858,1.6803439,2.9568474,3.752113,0.8949343,-1.1228052,0.7236902,4.2984204,0.79562306,4.8702426,-1.447724,0.7059173,1.9569763,-1.5446817,-4.144034,-2.0617101,-0.38415068,-1.7320578,-0.24099852,0,CT-421_slide_22,CQ500-CT-421,1,0.828760002
0.6375609,-0.1495309,0.48608604,-0.092941985,0.016844241,-0.21411952,1.0688384,-0.0628661,-0.010489827,0.011873104,-0.36105478,-0.9017998,-1.0117948,0.12130911,-0.06932475,-0.712825,-0.807852,-0.09605079,-0.18927935,-0.26148143,-0.95479655,-0.090672985,-1.0553628,0.100686885,0.1379171,-0.27537298,0.3253969,0.9353032,0.30748016,-0.16827135,0.3376357,-0.088892296,0,CT-421_slide_23,CQ500-CT-421,1,0.828760002
1.0251563,-0.1435731,0.7273576,-0.22506817,0.22357023,-0.3995781,1.5008111,-0.40199196,-0.15661296,-0.29423448,-0.43684733,-1.2922828,-1.4642782,0.29940987,-0.26108143,-1.0938239,-1.2261888,-0.35829797,0.24249204,-0.19928451,-1.3749666,-0.09672271,-1.4882276,0.20251223,-0.13829659,-0.38720003,0.40298295,1.3424222,0.42163324,0.10384236,0.36324427,-0.09845853,0,CT-421_slide_24,CQ500-CT-421,1,0.828760002
-0.31104037,-0.0798837,-0.09565212,0.21283652,-0.22205222,0.25728092,-0.47440878,0.08023064,-0.005776765,0.21985704,0.07044374,0.14260086,0.44169265,-0.29717338,0.24996546,0.21978189,0.26254064,0.14437933,-0.3155571,-0.06585495,0.36170974,0.071196824,0.45828024,-0.14154081,0.16490456,0.2093456,-0.08286691,-0.22016759,-0.1857336,-0.12987928,-0.17576158,-0.11868791,0,CT-421_slide_25,CQ500-CT-421,1,0.828760002
-7.6680408,0.25335076,-4.3247538,2.7294502,-2.69381,3.8371074,-11.74893,1.4040631,0.2606433,2.544421,2.883979,8.2427025,10.902918,-3.6102319,3.0943465,7.2762184,8.627597,2.125621,-2.2313156,1.1577492,10.136437,1.4130363,11.243532,-2.5592308,1.4918592,3.5058613,-2.946963,-9.023684,-3.7203236,-0.9113024,-3.3040285,-0.29177803,0,CT-421_slide_26,CQ500-CT-421,1,0.828760002
-6.84324,0.20859535,-3.8617287,2.4143426,-2.397112,3.3047402,-10.344246,1.2428261,0.20311251,2.3106818,2.4151123,7.3313494,9.6181,-3.1947246,2.6906419,6.4949646,7.6440115,1.9232402,-2.015044,1.0083418,9.011428,1.2096123,9.930797,-2.2290401,1.4054867,3.045311,-2.500565,-7.9702106,-3.1338708,-0.8394558,-2.8421633,-0.24107216,0,CT-421_slide_27,CQ500-CT-421,1,0.828760002
1.3452392,-0.28676352,0.9749336,-0.3410219,0.24941513,-0.4506046,1.9627072,-0.37771323,-0.21498857,-0.33071664,-0.5205639,-1.7505991,-1.9351391,0.37551728,-0.29335985,-1.3854816,-1.652671,-0.4849222,0.23682432,-0.40367523,-1.7838873,-0.15436898,-1.8866339,0.31511945,-0.15921123,-0.48731375,0.48278385,1.8214104,0.5175467,0.15988524,0.44207364,-0.18736847,0,CT-421_slide_28,CQ500-CT-421,1,0.828760002
-3.4657972,0.29628673,-2.033277,1.2287859,-1.2060945,1.7325553,-5.5283785,0.8093704,0.33415133,1.2283626,1.4728489,3.862632,5.1625686,-1.6443783,1.3443474,3.3436103,3.9933853,1.183263,-1.078762,0.7280341,4.6347685,0.6289604,5.160174,-1.2099769,0.7203177,1.6769685,-1.4361826,-4.319816,-1.800512,-0.6032683,-1.424454,0.028204802,0,CT-421_slide_29,CQ500-CT-421,1,0.828760002
-5.638108,0.30095097,-3.2736263,1.8866326,-1.8413892,2.6846368,-8.64149,0.9282352,0.21558285,1.7861112,2.1464667,6.085234,8.033536,-2.4856162,2.142115,5.367906,6.375665,1.5776384,-1.5357326,0.88496274,7.457695,1.0559847,8.234821,-1.8036029,1.0021749,2.51196,-2.1682127,-6.6219053,-2.708424,-0.6593208,-2.3099597,-0.10914178,0,CT-421_slide_30,CQ500-CT-421,1,0.828760002
-2.4177601,0.2319823,-1.458057,0.81926084,-0.79331976,1.1128135,-3.7278771,0.79731977,0.36936235,0.96870697,0.8872257,2.644538,3.5470939,-1.1191641,0.8965531,2.3321896,2.7591927,1.0423402,-1.013299,0.3959534,3.1756144,0.30860725,3.5441682,-0.7455291,0.62389195,1.078029,-0.84342337,-2.9239767,-1.1105219,-0.63467866,-0.89560246,0.04726535,0,CT-421_slide_31,CQ500-CT-421,1,0.828760002
-6.072948,0.24342206,-3.4297166,2.1154187,-2.2335777,3.1431394,-9.523008,1.1941271,0.37476274,2.1170886,2.664812,6.628699,8.836166,-2.9382658,2.4896817,5.745228,6.9438148,1.664687,-1.7984673,1.013907,8.086241,1.26989,9.001856,-2.2253182,1.2399834,2.967708,-2.6107018,-7.354625,-3.279377,-0.75258785,-2.6857245,-0.23365419,0,CT-421_slide_32,CQ500-CT-421,1,0.828760002
-5.3331327,0.33541998,-3.0604036,1.7009505,-1.6093606,2.4430625,-8.132522,0.78137016,0.2803041,1.590501,2.1252,5.6952567,7.562579,-2.2556107,1.9292345,5.066217,6.008075,1.4024394,-1.3448769,0.8992166,6.997383,1.0155171,7.6992917,-1.6469808,0.85163057,2.3197331,-2.0990424,-6.2259135,-2.6405087,-0.5430602,-2.1902587,-0.042694982,0,CT-421_slide_33,CQ500-CT-421,1,0.828760002
-5.907477,0.28922144,-3.3491316,2.0001414,-1.9979544,2.9296901,-9.52342,1.3046435,0.43433997,1.9284254,2.4841814,6.5117927,8.718086,-2.772592,2.2513785,5.6963315,6.7918363,1.8292121,-1.6972977,0.90083724,8.057034,1.0841573,9.055014,-2.0374458,1.1554419,2.7931337,-2.488426,-7.242923,-3.0411582,-0.82480454,-2.462965,-0.18075149,0,CT-421_slide_34,CQ500-CT-421,1,0.828760002
-6.9826717,0.19919936,-4.0131783,2.503752,-2.3197637,3.2466652,-10.335469,1.1702186,0.07711755,2.243043,2.136676,7.4393654,9.646801,-3.1054797,2.6482415,6.647055,7.7254643,2.011103,-2.049052,0.9358099,9.119688,1.0945549,10.015205,-2.0666213,1.341071,2.9125252,-2.2744226,-7.9794173,-2.8864503,-0.89697987,-2.7474778,-0.1922788,0,CT-421_slide_35,CQ500-CT-421,1,0.828760002
-1.5172796,0.36368826,-0.9816153,0.46129787,-0.24462694,0.4950521,-2.4996078,0.45329446,0.26297447,0.39157355,0.41246942,1.7693043,2.3495836,-0.48251513,0.32323667,1.5290704,1.78784,0.76643425,-0.44366822,0.40000546,2.0960577,0.03578597,2.3351026,-0.26844153,0.20988856,0.5400983,-0.39664686,-1.9349763,-0.50903076,-0.383343,-0.43749163,0.22539823,1,CT-423_slide_0,CQ500-CT-423,1,0.791524297
-1.000511,0.246162,-0.63782215,0.31516904,-0.16218385,0.30806804,-1.7093391,0.3706919,0.22332476,0.30767533,0.29534364,1.1627846,1.5840976,-0.35802028,0.20554394,1.0033277,1.1490712,0.5510652,-0.3338882,0.2850054,1.4104751,0.009892203,1.5876266,-0.19318128,0.19364181,0.39015588,-0.26054782,-1.2906944,-0.32495034,-0.2853802,-0.30223042,0.15998362,1,CT-423_slide_1,CQ500-CT-423,1,0.791524297
-0.84138244,0.24527246,-0.5700571,0.21722516,-0.040314063,0.18454683,-1.4842895,0.37664902,0.26032934,0.23432991,0.22849989,1.010051,1.3592758,-0.22824357,0.08799354,0.88813,0.98409635,0.5250238,-0.27106556,0.2150854,1.1849524,-0.031674035,1.3811209,-0.100916885,0.1333436,0.2731694,-0.20164938,-1.1116712,-0.2241838,-0.25956926,-0.2036712,0.16568966,1,CT-423_slide_2,CQ500-CT-423,1,0.791524297
-5.8880696,0.9244104,-3.533808,1.5168531,-0.8692496,1.8134744,-9.402555,1.0785679,0.5372741,1.2742484,1.5554888,6.6019654,8.505575,-1.666351,1.311069,5.718536,6.828652,2.0031703,-0.82273453,1.1944842,8.204802,0.41829,8.908252,-1.1701183,0.603547,1.9044642,-1.491428,-6.872787,-1.9975876,-0.6686504,-1.9271369,0.44897294,1,CT-423_slide_3,CQ500-CT-423,1,0.791524297
-3.4986298,0.558286,-2.0244784,1.1908818,-0.92960185,1.5506095,-5.749945,0.7172351,0.32825214,0.89433867,1.3026607,3.885112,5.2944503,-1.4505329,1.1544278,3.4004362,3.9992366,1.221072,-0.78116554,0.9191732,4.7676897,0.44698888,5.320225,-0.9675311,0.5269919,1.5302386,-1.2801927,-4.336548,-1.6873491,-0.460488,-1.4184155,0.21965846,1,CT-423_slide_4,CQ500-CT-423,1,0.791524297
-1.276826,0.058610734,-0.7145112,0.5477672,-0.3632532,0.5813425,-2.2807884,0.038660888,-0.09600489,0.30037746,0.23765257,1.3138847,1.9599068,-0.6415494,0.43609247,1.2242676,1.3947499,0.3671213,-0.10554623,0.266982,1.8410102,0.16333072,2.0994582,-0.39236352,0.22101289,0.542266,-0.38073188,-1.3944376,-0.41038805,0.10221636,-0.6237962,-0.10245931,1,CT-423_slide_5,CQ500-CT-423,1,0.791524297
-6.2676644,0.92077637,-3.669094,1.9797912,-1.3563068,2.3792584,-9.956299,0.8607502,0.31265748,1.4005607,1.7181022,6.969779,9.121928,-2.150507,1.8018275,6.066848,7.238938,1.9646068,-0.9674208,1.5347077,8.616308,0.65588164,9.34928,-1.5171242,0.7385161,2.2831626,-1.7674428,-7.4041505,-2.4016333,-0.638334,-2.3324986,0.35914332,1,CT-423_slide_6,CQ500-CT-423,1,0.791524297
-2.2366505,0.12413356,-1.3109512,0.85204226,-0.5945256,0.9688678,-3.7833073,0.12214766,-0.1779603,0.52228874,0.45650917,2.4319959,3.3202233,-1.047543,0.7443785,2.1409783,2.5442796,0.56743973,-0.15102059,0.47465795,3.219794,0.25703683,3.5996473,-0.6601156,0.25900388,0.94406706,-0.5834123,-2.4886088,-0.7401178,0.1418419,-1.1148846,-0.1643022,1,CT-423_slide_7,CQ500-CT-423,1,0.791524297
-2.007773,0.44525903,-1.1755004,0.6429112,-0.27879837,0.67308986,-3.3450289,0.29135635,0.18969814,0.3226406,0.56625694,2.1833923,3.0321481,-0.631923,0.45001867,1.9886769,2.2352824,0.74141693,-0.24922453,0.6059968,2.7682104,0.12102829,3.0754993,-0.3439074,0.13989972,0.71317464,-0.56865114,-2.4129376,-0.7671936,-0.20165974,-0.71833205,0.2732204,1,CT-423_slide_8,CQ500-CT-423,1,0.791524297
-2.1443708,0.39444432,-1.2200315,0.67745876,-0.3124192,0.69306874,-3.6133034,0.18662593,0.10944722,0.30897483,0.52044547,2.3261855,3.2390654,-0.6582364,0.4640634,2.1290753,2.3992028,0.7203776,-0.1606825,0.583281,2.9825191,0.16742735,3.3045473,-0.40195608,0.19563273,0.69989073,-0.60062224,-2.5173228,-0.76074517,-0.12488039,-0.7211333,0.18861748,1,CT-423_slide_9,CQ500-CT-423,1,0.791524297
-3.7611506,0.57984936,-2.1661377,1.3196125,-1.0148284,1.6387424,-6.132358,0.6198504,0.23489434,0.9307044,1.2421784,4.181371,5.6477203,-1.5343599,1.2395676,3.64653,4.302133,1.2656666,-0.7573211,0.99165815,5.1473646,0.4856609,5.6718335,-1.0553534,0.5854651,1.5841758,-1.2758946,-4.594316,-1.7072268,-0.45051035,-1.4899027,0.18739758,1,CT-423_slide_10,CQ500-CT-423,1,0.791524297
-2.0440867,0.44132504,-1.1666507,0.6538512,-0.35321596,0.79250807,-3.6563706,0.22825028,0.14562705,0.32949924,0.74661696,2.3252184,3.2709157,-0.79583514,0.5318872,2.02411,2.3764088,0.70261717,-0.11102546,0.6779935,2.9617212,0.21660382,3.3451133,-0.48898208,0.11136666,0.88789606,-0.71555775,-2.5887167,-0.9671449,-0.13865915,-0.879448,0.19090603,1,CT-423_slide_11,CQ500-CT-423,1,0.791524297
-2.4914274,0.46514696,-1.4710653,0.8280068,-0.5631527,1.0010499,-4.061473,0.5359993,0.2674535,0.59757,0.84137744,2.755159,3.7584264,-0.9660819,0.73739237,2.4293032,2.8153908,0.9486719,-0.5568727,0.66911334,3.3741083,0.253238,3.7712867,-0.59659797,0.34209573,1.0373056,-0.83487236,-3.0708852,-1.0939127,-0.36249983,-0.94686663,0.21447392,1,CT-423_slide_12,CQ500-CT-423,1,0.791524297
-1.6209179,0.36508644,-0.99228764,0.5729908,-0.33880857,0.59245986,-2.6397555,0.3436565,0.20501834,0.4095575,0.4783155,1.8344114,2.4386404,-0.60647935,0.43680406,1.5776237,1.8571006,0.66385674,-0.35948244,0.48927426,2.1954744,0.14582266,2.4269934,-0.39108562,0.23227176,0.6508161,-0.46075195,-2.0099473,-0.6399181,-0.28790328,-0.58191556,0.18043569,1,CT-423_slide_13,CQ500-CT-423,1,0.791524297
-2.4540894,0.08038008,-1.4485993,1.1199259,-1.2018646,1.4846437,-3.6931436,0.47135094,0.03821776,1.0332028,1.0090618,2.7088253,3.542335,-1.4046574,1.2326146,2.2280207,2.7854548,0.6719143,-0.96634716,0.53067285,3.1084044,0.5874498,3.4252818,-1.085662,0.64957756,1.3555532,-1.0111393,-3.020466,-1.3465356,-0.35081854,-1.1708934,-0.15745293,1,CT-423_slide_14,CQ500-CT-423,1,0.791524297
-1.3911251,0.27625042,-0.8722887,0.42569402,-0.2749539,0.46674773,-2.2019134,0.3802491,0.24529871,0.42256588,0.38728595,1.5906572,2.0553358,-0.447904,0.34045354,1.3525311,1.6201684,0.6087642,-0.42964873,0.3536907,1.8057017,0.11781107,2.0058656,-0.3244905,0.2701585,0.4843118,-0.37063795,-1.7271672,-0.49692094,-0.33419734,-0.39298534,0.15851298,1,CT-423_slide_15,CQ500-CT-423,1,0.791524297
-3.0660589,0.23930894,-1.8347391,1.2213358,-1.2475759,1.6836534,-4.7753882,0.6749133,0.17290454,1.1501738,1.2544572,3.4313579,4.5310225,-1.5293744,1.3477305,2.8706074,3.540322,0.969886,-1.0787627,0.6929407,4.003008,0.6035302,4.4280534,-1.1606073,0.68733436,1.5511717,-1.2387928,-3.8325076,-1.6211324,-0.50607044,-1.3364477,-0.042728264,1,CT-423_slide_16,CQ500-CT-423,1,0.791524297
0.12568006,-0.05067576,0.081867665,0.02719524,0.02675651,-0.11644305,0.12297295,0.123931855,0.07645675,0.07510392,-0.20522656,-0.23825336,-0.16362807,0.007461171,-0.09997102,-0.10378523,-0.24408802,0.1558811,-0.16450275,-0.12468604,-0.16676523,-0.100741744,-0.15011725,0.028073017,0.15630217,-0.111188844,0.1166722,0.21180052,0.22398248,-0.14336844,0.20643297,-0.01242483,1,CT-423_slide_17,CQ500-CT-423,1,0.791524297
-2.2383497,0.3852038,-1.3739285,0.7741921,-0.6313644,0.98566824,-3.6902823,0.6085787,0.2711776,0.6945496,0.79188806,2.5930057,3.4543092,-0.92395157,0.7350825,2.1840637,2.6304178,0.94227517,-0.67272276,0.6025301,3.0616393,0.24756624,3.4107177,-0.6379583,0.41753906,0.9837258,-0.77129585,-2.8849273,-0.99202335,-0.47254184,-0.81808305,0.17246169,1,CT-423_slide_18,CQ500-CT-423,1,0.791524297
-2.1086433,-0.059583385,-1.2564943,1.0516149,-1.2526193,1.5132108,-3.3401818,0.38374838,-0.09801065,0.97914606,0.98888135,2.3975954,3.1929502,-1.4498335,1.234262,1.9024059,2.4605336,0.543627,-0.8877327,0.4249615,2.751914,0.58667314,3.1121483,-1.1169566,0.5816096,1.3784899,-1.019183,-2.7171226,-1.2967693,-0.24890023,-1.1543293,-0.31371558,1,CT-423_slide_19,CQ500-CT-423,1,0.791524297
0.012684424,-0.04361803,0.003401835,0.058176015,-0.061322846,0.008170289,-0.12567832,0.17220068,0.08681617,0.15053919,-0.06466103,-0.046340935,0.09392236,-0.15896581,0.010338888,-0.009861173,-0.00357615,0.22992513,-0.2408405,-0.1089999,0.045470804,-0.07668082,0.12211572,-0.047496438,0.14723422,0.05090319,0.037364744,0.022893734,0.05889895,-0.20093232,0.04075446,-0.06060422,1,CT-423_slide_20,CQ500-CT-423,1,0.791524297
-1.852333,-0.046303198,-1.1331084,0.95095724,-1.1110482,1.3572011,-2.9583955,0.36469415,-0.07891048,0.8705122,0.87760305,2.1054113,2.826743,-1.2828684,1.1050395,1.674767,2.1670809,0.488128,-0.8154108,0.3905355,2.4125977,0.52307045,2.7466118,-0.9889349,0.5084688,1.2312144,-0.91630894,-2.4080176,-1.1616035,-0.22613235,-1.0393506,-0.27772212,1,CT-423_slide_21,CQ500-CT-423,1,0.791524297
1.2282903,-0.1874206,0.75366664,-0.32341173,0.32648084,-0.47664744,1.5923449,-0.24295667,-0.13124333,-0.37148672,-0.44008508,-1.451832,-1.6160622,0.34576043,-0.4028225,-1.1914437,-1.4646971,-0.31512347,0.31247154,-0.30184436,-1.5261103,-0.19446869,-1.5558918,0.28251448,-0.2149537,-0.4066398,0.34737164,1.472603,0.5352516,0.18128513,0.43688104,-0.11915927,1,CT-423_slide_22,CQ500-CT-423,1,0.791524297
-1.8422002,0.34425062,-1.1160579,0.51863784,-0.2525053,0.56354743,-2.9749942,0.31445378,0.22650097,0.3515379,0.49736688,1.9865351,2.7221224,-0.5051289,0.36506122,1.8160566,2.0880861,0.7373182,-0.36307582,0.39319557,2.4839952,0.14612575,2.7396376,-0.33995992,0.20737924,0.5856767,-0.55221754,-2.1717741,-0.6582703,-0.31666404,-0.46594384,0.19069882,1,CT-423_slide_23,CQ500-CT-423,1,0.791524297
-0.2652274,-0.06991355,-0.15605868,0.35660097,-0.46210536,0.40841085,-0.6174343,0.3722682,0.07995198,0.46490517,0.07435216,0.34814268,0.6091824,-0.47871366,0.35322735,0.25994474,0.37890384,0.41946384,-0.60040194,-0.03556019,0.4594257,-0.012186404,0.58464265,-0.31158957,0.37078884,0.34082663,-0.103214815,-0.474621,-0.15050396,-0.42349088,-0.10451303,-0.09099126,1,CT-423_slide_24,CQ500-CT-423,1,0.791524297
-6.184985,0.32974955,-3.5767045,2.2618997,-2.292016,3.2084064,-9.817388,1.2201737,0.22515061,2.0863166,2.455838,6.9034505,9.094199,-2.9305925,2.5177743,5.8738704,7.1765857,1.7975565,-1.7764667,1.056035,8.399405,1.1377792,9.324244,-2.2210815,1.1589133,2.9958258,-2.4602888,-7.59521,-3.1313324,-0.80592376,-2.6377482,-0.21125963,1,CT-423_slide_25,CQ500-CT-423,1,0.791524297
-0.83953065,0.20388064,-0.5157993,0.27187404,-0.17647666,0.27957803,-1.588001,0.37715468,0.22887795,0.2811825,0.21823779,1.0194653,1.4421408,-0.3394497,0.16927376,0.85778147,1.0324805,0.5883695,-0.3380631,0.21537721,1.2505265,0.000480144,1.4376767,-0.24338748,0.24978164,0.33758795,-0.24184902,-1.159504,-0.27429265,-0.38532338,-0.15925546,0.121435076,1,CT-423_slide_26,CQ500-CT-423,1,0.791524297
-0.9543377,0.14019182,-0.53921986,0.37776443,-0.28526717,0.40924862,-1.6831195,0.30979225,0.15101352,0.33379164,0.2252474,1.0285072,1.5147288,-0.4187259,0.29236194,0.93754333,1.0647908,0.5435261,-0.3640875,0.19730674,1.327988,0.08288956,1.5214235,-0.30393866,0.30582505,0.3865021,-0.30113077,-1.1903064,-0.34531695,-0.33237767,-0.22309,0.060862478,1,CT-423_slide_27,CQ500-CT-423,1,0.791524297
-6.0936856,0.19841589,-3.5279675,2.2033403,-2.3061361,3.257176,-9.553696,1.2501407,0.20641404,2.1364837,2.5464823,6.683909,8.887746,-2.9801831,2.5872977,5.752977,6.9661202,1.7295239,-1.889867,0.88649815,8.13246,1.1769679,9.109295,-2.207907,1.1609035,3.0156612,-2.5286212,-7.373221,-3.2012706,-0.7192858,-2.6962109,-0.31198147,1,CT-423_slide_28,CQ500-CT-423,1,0.791524297
-4.1580124,0.3028743,-2.4548106,1.4844512,-1.4215263,2.1041563,-6.706112,0.95377886,0.25720853,1.3694614,1.643234,4.6318192,6.2234516,-1.944141,1.6129574,4.022374,4.7906346,1.4203545,-1.2521352,0.70820856,5.6435885,0.65538156,6.3443513,-1.3982852,0.7763579,1.9914787,-1.679068,-5.1284223,-2.061352,-0.5849427,-1.7246823,-0.0843766,1,CT-423_slide_29,CQ500-CT-423,1,0.791524297
-5.435412,0.4402548,-3.135346,1.7591103,-1.6266675,2.4819167,-8.757532,1.0791239,0.40735742,1.6411244,2.147251,6.061364,8.015964,-2.330072,1.904059,5.2043123,6.304717,1.6708436,-1.3240663,0.9814686,7.437254,0.9018321,8.260356,-1.732779,0.89165914,2.450834,-2.1015415,-6.655756,-2.6373112,-0.71842676,-2.1753821,0.001305733,1,CT-423_slide_30,CQ500-CT-423,1,0.791524297
-5.529157,0.60840267,-3.1896853,1.6941516,-1.3259596,2.134041,-8.761477,0.940732,0.40343237,1.3929468,1.793286,6.0806174,7.9638443,-2.0583274,1.606422,5.3217545,6.3520045,1.7346641,-1.1150692,0.9917262,7.586065,0.69661754,8.307653,-1.4695144,0.7681731,2.148095,-1.8188041,-6.573396,-2.277215,-0.7039789,-1.9377356,0.17806588,1,CT-423_slide_31,CQ500-CT-423,1,0.791524297
-5.463827,0.35936886,-3.1293674,2.0391154,-2.0663311,2.8573914,-8.720545,0.9857986,0.23096931,1.898439,2.270009,6.097982,8.097389,-2.5806084,2.264225,5.2350235,6.364781,1.6030115,-1.5271455,1.1046609,7.4330683,1.1025176,8.1899805,-1.9970362,1.0685083,2.668771,-2.2513049,-6.796501,-2.8683558,-0.84687626,-2.2925215,-0.059639122,1,CT-425_slide_0,CQ500-CT-425,1,0.949966702
-0.36491272,-0.2846351,-0.12692928,0.49122563,-0.7094548,0.8412908,-0.981664,-0.11893174,-0.33484888,0.33417103,0.54747325,0.42180547,0.851994,-0.8644777,0.6855338,0.20612288,0.42255992,-0.17813411,-0.13040347,0.085594945,0.59936124,0.38066065,0.89876354,-0.636876,0.093335256,0.8074783,-0.5345934,-0.62212133,-0.70547915,0.2643069,-0.76014054,-0.4286837,1,CT-425_slide_1,CQ500-CT-425,1,0.949966702
-0.24834312,-0.29406062,-0.07617149,0.39519045,-0.5979643,0.6865049,-0.7287311,-0.104767315,-0.29847518,0.29984134,0.43525705,0.2762669,0.61605155,-0.7122565,0.5648014,0.09670199,0.26405907,-0.18679881,-0.126334,0.014272692,0.4074024,0.3224302,0.6600098,-0.53862244,0.09492348,0.66119295,-0.42745548,-0.42195496,-0.5487864,0.2455929,-0.62320554,-0.40006986,1,CT-425_slide_2,CQ500-CT-425,1,0.949966702
-0.248478,0.11720088,-0.14508559,0.07537407,-0.02490452,0.14266361,-0.74507314,0.048495498,0.052086465,0.055695295,0.22573443,0.36645567,0.60697687,-0.20870556,0.08492112,0.23111884,0.3560962,0.12819862,0.061172828,0.16652714,0.4695871,0.055871803,0.65702057,-0.12249038,-0.058213018,0.26258993,-0.14418098,-0.44355512,-0.25185663,-0.020296495,-0.25264245,0.024505187,1,CT-425_slide_3,CQ500-CT-425,1,0.949966702
-5.737801,0.49650326,-3.2993598,1.9599222,-1.75008,2.5850828,-9.043631,1.0501682,0.32597768,1.7773592,2.0075235,6.323382,8.324425,-2.379024,2.0238037,5.5614223,6.58586,1.8249993,-1.4407884,1.0822178,7.820495,0.8977906,8.559137,-1.7160128,1.0173103,2.4344757,-2.0305579,-6.9249587,-2.582139,-0.90859395,-2.150716,0.11310886,1,CT-425_slide_4,CQ500-CT-425,1,0.949966702
